timestamp,model,cpu_pct,load1,pkg_temp_c,nvme_temp_c,mem_available_mib,ollama_rss_mib
2026-07-16T18:12:31-07:00,qwen3:4b-instruct,98.75,3.89,74.0,35.9,11631.6,74.8
2026-07-16T18:12:32-07:00,qwen3:4b-instruct,99.75,3.89,72.0,35.9,11631.0,74.8
2026-07-16T18:12:34-07:00,qwen3:4b-instruct,98.76,3.90,76.0,35.9,11630.9,74.8
2026-07-16T18:12:35-07:00,qwen3:4b-instruct,99.75,3.90,73.0,35.9,11631.1,74.8
2026-07-16T18:12:36-07:00,qwen3:4b-instruct,97.49,3.90,74.0,35.9,11630.0,74.8
2026-07-16T18:12:37-07:00,qwen3:4b-instruct,99.75,3.90,74.0,35.9,11627.3,74.8
2026-07-16T18:12:38-07:00,qwen3:4b-instruct,98.51,3.90,69.0,35.9,11626.3,74.8
2026-07-16T18:12:39-07:00,qwen3:4b-instruct,98.50,3.91,75.0,35.9,11625.3,74.8
2026-07-16T18:12:40-07:00,qwen3:4b-instruct,99.50,3.91,66.0,35.9,11624.6,74.8
2026-07-16T18:12:41-07:00,qwen3:4b-instruct,99.01,3.91,63.0,35.9,11625.1,74.8
2026-07-16T18:12:42-07:00,qwen3:4b-instruct,99.01,3.91,74.0,35.9,11625.1,74.8
2026-07-16T18:12:44-07:00,qwen3:4b-instruct,100.00,4.08,74.0,35.9,11624.6,74.8
2026-07-16T18:12:45-07:00,qwen3:4b-instruct,99.75,4.08,75.0,35.9,11624.1,74.8
2026-07-16T18:12:46-07:00,qwen3:4b-instruct,99.01,4.08,74.0,35.9,11624.4,74.8
2026-07-16T18:12:47-07:00,qwen3:4b-instruct,98.50,4.08,72.0,35.9,11624.2,74.8
2026-07-16T18:12:48-07:00,qwen3:4b-instruct,99.50,4.08,74.0,35.9,11622.9,74.8
2026-07-16T18:12:49-07:00,qwen3:4b-instruct,98.50,4.31,73.0,35.9,11623.2,74.8
2026-07-16T18:12:50-07:00,qwen3:4b-instruct,98.75,4.31,74.0,35.9,11623.2,74.8
2026-07-16T18:12:52-07:00,qwen3:4b-instruct,99.75,4.31,74.0,35.9,11622.3,74.8
2026-07-16T18:12:53-07:00,qwen3:4b-instruct,100.00,4.31,74.0,35.9,11622.2,74.8
2026-07-16T18:12:54-07:00,qwen3:4b-instruct,99.75,4.29,76.0,35.9,11622.7,74.8
2026-07-16T18:12:55-07:00,qwen3:4b-instruct,100.00,4.29,75.0,35.9,11622.0,74.8
2026-07-16T18:12:56-07:00,qwen3:4b-instruct,98.01,4.29,74.0,35.9,11621.5,74.8
2026-07-16T18:12:57-07:00,qwen3:4b-instruct,98.75,4.29,75.0,35.9,11622.0,74.8
2026-07-16T18:12:59-07:00,qwen3:4b-instruct,97.25,4.26,74.0,35.9,11622.0,74.8
2026-07-16T18:13:00-07:00,qwen3:4b-instruct,97.75,4.26,75.0,35.9,11621.3,74.8
2026-07-16T18:13:01-07:00,qwen3:4b-instruct,98.75,4.26,75.0,35.9,11620.3,74.8
2026-07-16T18:13:02-07:00,qwen3:4b-instruct,98.75,4.26,75.0,35.9,11619.9,74.8
2026-07-16T18:13:03-07:00,qwen3:4b-instruct,98.26,4.26,75.0,35.9,11619.2,74.8
2026-07-16T18:13:04-07:00,qwen3:4b-instruct,99.00,4.40,74.0,35.9,11618.8,74.8
2026-07-16T18:13:06-07:00,qwen3:4b-instruct,98.75,4.40,75.0,35.9,11619.1,74.8
2026-07-16T18:13:07-07:00,qwen3:4b-instruct,100.00,4.40,74.0,35.9,11618.1,74.8
2026-07-16T18:13:08-07:00,qwen3:4b-instruct,99.00,4.40,75.0,35.9,11617.8,74.8
2026-07-16T18:13:09-07:00,qwen3:4b-instruct,100.00,4.37,72.0,35.9,11618.3,74.8
2026-07-16T18:13:10-07:00,qwen3:4b-instruct,53.75,4.37,52.0,35.9,11618.1,74.8
