timestamp,pkg_temp_c
2026-07-16T18:49:42-07:00,77.0
2026-07-16T18:49:44-07:00,78.0
2026-07-16T18:49:45-07:00,78.0
2026-07-16T18:49:46-07:00,77.0
2026-07-16T18:49:47-07:00,77.0
2026-07-16T18:49:48-07:00,77.0
2026-07-16T18:49:49-07:00,78.0
2026-07-16T18:49:50-07:00,78.0
2026-07-16T18:49:51-07:00,80.0
2026-07-16T18:49:52-07:00,79.0
2026-07-16T18:49:54-07:00,78.0
2026-07-16T18:49:55-07:00,79.0
2026-07-16T18:49:56-07:00,78.0
2026-07-16T18:49:57-07:00,78.0
2026-07-16T18:49:58-07:00,78.0
2026-07-16T18:49:59-07:00,77.0
2026-07-16T18:50:00-07:00,78.0
2026-07-16T18:50:01-07:00,76.0
2026-07-16T18:50:02-07:00,78.0
2026-07-16T18:50:03-07:00,78.0
2026-07-16T18:50:05-07:00,77.0
2026-07-16T18:50:06-07:00,78.0
2026-07-16T18:50:07-07:00,77.0
2026-07-16T18:50:08-07:00,77.0
2026-07-16T18:50:09-07:00,78.0
2026-07-16T18:50:10-07:00,78.0
2026-07-16T18:50:11-07:00,77.0
2026-07-16T18:50:12-07:00,78.0
2026-07-16T18:50:13-07:00,78.0
2026-07-16T18:50:15-07:00,77.0
2026-07-16T18:50:16-07:00,77.0
2026-07-16T18:50:17-07:00,77.0
2026-07-16T18:50:18-07:00,78.0
2026-07-16T18:50:19-07:00,77.0
2026-07-16T18:50:20-07:00,77.0
2026-07-16T18:50:21-07:00,77.0
2026-07-16T18:50:22-07:00,77.0
2026-07-16T18:50:23-07:00,77.0
2026-07-16T18:50:24-07:00,77.0
2026-07-16T18:50:26-07:00,77.0
2026-07-16T18:50:27-07:00,77.0
2026-07-16T18:50:28-07:00,76.0
2026-07-16T18:50:29-07:00,78.0
2026-07-16T18:50:30-07:00,78.0
2026-07-16T18:50:31-07:00,78.0
2026-07-16T18:50:32-07:00,77.0
2026-07-16T18:50:33-07:00,78.0
2026-07-16T18:50:34-07:00,77.0
2026-07-16T18:50:35-07:00,77.0
2026-07-16T18:50:37-07:00,78.0
2026-07-16T18:50:38-07:00,78.0
2026-07-16T18:50:39-07:00,77.0
2026-07-16T18:50:40-07:00,78.0
2026-07-16T18:50:41-07:00,77.0
2026-07-16T18:50:42-07:00,78.0
2026-07-16T18:50:43-07:00,78.0
2026-07-16T18:50:44-07:00,77.0
2026-07-16T18:50:45-07:00,78.0
2026-07-16T18:50:46-07:00,77.0
2026-07-16T18:50:48-07:00,78.0
2026-07-16T18:50:49-07:00,77.0
2026-07-16T18:50:50-07:00,78.0
2026-07-16T18:50:51-07:00,78.0
2026-07-16T18:50:52-07:00,77.0
2026-07-16T18:50:53-07:00,77.0
2026-07-16T18:50:54-07:00,77.0
2026-07-16T18:50:55-07:00,77.0
2026-07-16T18:50:56-07:00,77.0
2026-07-16T18:50:58-07:00,78.0
2026-07-16T18:50:59-07:00,80.0
2026-07-16T18:51:00-07:00,78.0
2026-07-16T18:51:01-07:00,78.0
2026-07-16T18:51:02-07:00,78.0
2026-07-16T18:51:03-07:00,77.0
2026-07-16T18:51:04-07:00,77.0
2026-07-16T18:51:05-07:00,77.0
2026-07-16T18:51:06-07:00,77.0
2026-07-16T18:51:07-07:00,78.0
2026-07-16T18:51:09-07:00,78.0
2026-07-16T18:51:10-07:00,77.0
2026-07-16T18:51:11-07:00,77.0
2026-07-16T18:51:12-07:00,78.0
2026-07-16T18:51:13-07:00,77.0
2026-07-16T18:51:14-07:00,77.0
2026-07-16T18:51:15-07:00,77.0
2026-07-16T18:51:16-07:00,77.0
2026-07-16T18:51:17-07:00,77.0
2026-07-16T18:51:18-07:00,77.0
2026-07-16T18:51:20-07:00,77.0
2026-07-16T18:51:21-07:00,76.0
2026-07-16T18:51:22-07:00,77.0
2026-07-16T18:51:23-07:00,77.0
2026-07-16T18:51:24-07:00,77.0
2026-07-16T18:51:25-07:00,77.0
2026-07-16T18:51:26-07:00,77.0
2026-07-16T18:51:27-07:00,77.0
2026-07-16T18:51:28-07:00,77.0
2026-07-16T18:51:30-07:00,77.0
2026-07-16T18:51:31-07:00,77.0
2026-07-16T18:51:32-07:00,77.0
2026-07-16T18:51:33-07:00,77.0
2026-07-16T18:51:34-07:00,76.0
2026-07-16T18:51:35-07:00,75.0
2026-07-16T18:51:36-07:00,77.0
2026-07-16T18:51:37-07:00,77.0
2026-07-16T18:51:38-07:00,77.0
2026-07-16T18:51:39-07:00,77.0
2026-07-16T18:51:41-07:00,77.0
2026-07-16T18:51:42-07:00,77.0
2026-07-16T18:51:43-07:00,77.0
2026-07-16T18:51:44-07:00,78.0
2026-07-16T18:51:45-07:00,77.0
2026-07-16T18:51:46-07:00,78.0
2026-07-16T18:51:47-07:00,78.0
2026-07-16T18:51:48-07:00,78.0
2026-07-16T18:51:49-07:00,77.0
2026-07-16T18:51:51-07:00,77.0
2026-07-16T18:51:52-07:00,77.0
2026-07-16T18:51:53-07:00,77.0
2026-07-16T18:51:54-07:00,77.0
2026-07-16T18:51:55-07:00,77.0
2026-07-16T18:51:56-07:00,77.0
2026-07-16T18:51:57-07:00,77.0
2026-07-16T18:51:58-07:00,77.0
2026-07-16T18:51:59-07:00,77.0
2026-07-16T18:52:00-07:00,77.0
2026-07-16T18:52:02-07:00,77.0
2026-07-16T18:52:03-07:00,77.0
2026-07-16T18:52:04-07:00,77.0
2026-07-16T18:52:05-07:00,77.0
2026-07-16T18:52:06-07:00,79.0
2026-07-16T18:52:07-07:00,80.0
2026-07-16T18:52:08-07:00,78.0
2026-07-16T18:52:09-07:00,78.0
2026-07-16T18:52:10-07:00,77.0
2026-07-16T18:52:12-07:00,77.0
2026-07-16T18:52:13-07:00,77.0
2026-07-16T18:52:14-07:00,78.0
2026-07-16T18:52:15-07:00,77.0
2026-07-16T18:52:16-07:00,77.0
2026-07-16T18:52:17-07:00,77.0
2026-07-16T18:52:18-07:00,77.0
2026-07-16T18:52:19-07:00,77.0
2026-07-16T18:52:20-07:00,77.0
2026-07-16T18:52:21-07:00,70.0
2026-07-16T18:52:23-07:00,78.0
2026-07-16T18:52:24-07:00,77.0
2026-07-16T18:52:25-07:00,77.0
2026-07-16T18:52:26-07:00,77.0
2026-07-16T18:52:27-07:00,77.0
2026-07-16T18:52:28-07:00,78.0
2026-07-16T18:52:29-07:00,77.0
2026-07-16T18:52:30-07:00,77.0
2026-07-16T18:52:31-07:00,77.0
2026-07-16T18:52:32-07:00,77.0
2026-07-16T18:52:34-07:00,77.0
2026-07-16T18:52:35-07:00,77.0
2026-07-16T18:52:36-07:00,77.0
2026-07-16T18:52:37-07:00,77.0
2026-07-16T18:52:38-07:00,77.0
2026-07-16T18:52:39-07:00,77.0
2026-07-16T18:52:40-07:00,76.0
2026-07-16T18:52:41-07:00,77.0
2026-07-16T18:52:42-07:00,75.0
2026-07-16T18:52:43-07:00,77.0
2026-07-16T18:52:45-07:00,77.0
2026-07-16T18:52:46-07:00,77.0
2026-07-16T18:52:47-07:00,77.0
2026-07-16T18:52:48-07:00,77.0
2026-07-16T18:52:49-07:00,77.0
2026-07-16T18:52:50-07:00,77.0
2026-07-16T18:52:51-07:00,77.0
2026-07-16T18:52:52-07:00,77.0
2026-07-16T18:52:53-07:00,77.0
2026-07-16T18:52:54-07:00,77.0
2026-07-16T18:52:56-07:00,77.0
2026-07-16T18:52:57-07:00,77.0
2026-07-16T18:52:58-07:00,77.0
2026-07-16T18:52:59-07:00,77.0
2026-07-16T18:53:00-07:00,77.0
2026-07-16T18:53:01-07:00,77.0
2026-07-16T18:53:02-07:00,77.0
2026-07-16T18:53:03-07:00,77.0
2026-07-16T18:53:04-07:00,77.0
2026-07-16T18:53:06-07:00,77.0
2026-07-16T18:53:07-07:00,77.0
2026-07-16T18:53:08-07:00,77.0
2026-07-16T18:53:09-07:00,77.0
2026-07-16T18:53:10-07:00,77.0
2026-07-16T18:53:11-07:00,77.0
2026-07-16T18:53:12-07:00,77.0
2026-07-16T18:53:13-07:00,79.0
2026-07-16T18:53:14-07:00,78.0
2026-07-16T18:53:15-07:00,78.0
2026-07-16T18:53:17-07:00,77.0
2026-07-16T18:53:18-07:00,77.0
2026-07-16T18:53:19-07:00,77.0
2026-07-16T18:53:20-07:00,77.0
2026-07-16T18:53:21-07:00,77.0
2026-07-16T18:53:22-07:00,76.0
2026-07-16T18:53:23-07:00,77.0
2026-07-16T18:53:24-07:00,77.0
2026-07-16T18:53:25-07:00,77.0
2026-07-16T18:53:27-07:00,76.0
2026-07-16T18:53:28-07:00,76.0
2026-07-16T18:53:29-07:00,77.0
2026-07-16T18:53:30-07:00,77.0
2026-07-16T18:53:31-07:00,77.0
2026-07-16T18:53:32-07:00,77.0
2026-07-16T18:53:33-07:00,77.0
2026-07-16T18:53:34-07:00,77.0
2026-07-16T18:53:35-07:00,77.0
2026-07-16T18:53:36-07:00,77.0
2026-07-16T18:53:38-07:00,77.0
2026-07-16T18:53:39-07:00,77.0
2026-07-16T18:53:40-07:00,77.0
2026-07-16T18:53:41-07:00,77.0
2026-07-16T18:53:42-07:00,76.0
2026-07-16T18:53:43-07:00,77.0
2026-07-16T18:53:44-07:00,77.0
2026-07-16T18:53:45-07:00,77.0
2026-07-16T18:53:46-07:00,76.0
2026-07-16T18:53:47-07:00,77.0
2026-07-16T18:53:49-07:00,75.0
2026-07-16T18:53:50-07:00,65.0
2026-07-16T18:53:51-07:00,77.0
2026-07-16T18:53:52-07:00,77.0
2026-07-16T18:53:53-07:00,77.0
2026-07-16T18:53:54-07:00,77.0
2026-07-16T18:53:55-07:00,77.0
2026-07-16T18:53:56-07:00,76.0
2026-07-16T18:53:57-07:00,77.0
2026-07-16T18:53:58-07:00,77.0
2026-07-16T18:54:00-07:00,76.0
2026-07-16T18:54:01-07:00,77.0
2026-07-16T18:54:02-07:00,77.0
2026-07-16T18:54:03-07:00,77.0
2026-07-16T18:54:04-07:00,76.0
2026-07-16T18:54:05-07:00,76.0
2026-07-16T18:54:06-07:00,76.0
2026-07-16T18:54:07-07:00,76.0
2026-07-16T18:54:08-07:00,76.0
2026-07-16T18:54:09-07:00,77.0
2026-07-16T18:54:11-07:00,75.0
2026-07-16T18:54:12-07:00,77.0
2026-07-16T18:54:13-07:00,77.0
2026-07-16T18:54:14-07:00,77.0
2026-07-16T18:54:15-07:00,77.0
2026-07-16T18:54:16-07:00,77.0
2026-07-16T18:54:17-07:00,77.0
2026-07-16T18:54:18-07:00,77.0
2026-07-16T18:54:19-07:00,78.0
2026-07-16T18:54:21-07:00,79.0
2026-07-16T18:54:22-07:00,79.0
2026-07-16T18:54:23-07:00,77.0
2026-07-16T18:54:24-07:00,78.0
2026-07-16T18:54:25-07:00,76.0
2026-07-16T18:54:26-07:00,78.0
2026-07-16T18:54:27-07:00,77.0
2026-07-16T18:54:28-07:00,77.0
2026-07-16T18:54:29-07:00,77.0
2026-07-16T18:54:30-07:00,77.0
2026-07-16T18:54:32-07:00,76.0
2026-07-16T18:54:33-07:00,77.0
2026-07-16T18:54:34-07:00,76.0
2026-07-16T18:54:35-07:00,77.0
2026-07-16T18:54:36-07:00,77.0
2026-07-16T18:54:37-07:00,76.0
2026-07-16T18:54:38-07:00,77.0
2026-07-16T18:54:39-07:00,77.0
2026-07-16T18:54:40-07:00,76.0
2026-07-16T18:54:42-07:00,77.0
2026-07-16T18:54:43-07:00,77.0
2026-07-16T18:54:44-07:00,77.0
2026-07-16T18:54:45-07:00,77.0
2026-07-16T18:54:46-07:00,77.0
2026-07-16T18:54:47-07:00,77.0
2026-07-16T18:54:48-07:00,77.0
2026-07-16T18:54:49-07:00,77.0
2026-07-16T18:54:50-07:00,77.0
2026-07-16T18:54:51-07:00,77.0
2026-07-16T18:54:53-07:00,77.0
2026-07-16T18:54:54-07:00,77.0
2026-07-16T18:54:55-07:00,77.0
2026-07-16T18:54:56-07:00,77.0
2026-07-16T18:54:57-07:00,77.0
2026-07-16T18:54:58-07:00,77.0
2026-07-16T18:54:59-07:00,77.0
2026-07-16T18:55:00-07:00,77.0
2026-07-16T18:55:01-07:00,76.0
2026-07-16T18:55:03-07:00,77.0
2026-07-16T18:55:04-07:00,77.0
2026-07-16T18:55:05-07:00,77.0
2026-07-16T18:55:06-07:00,77.0
2026-07-16T18:55:07-07:00,77.0
2026-07-16T18:55:08-07:00,77.0
2026-07-16T18:55:09-07:00,77.0
2026-07-16T18:55:10-07:00,77.0
2026-07-16T18:55:11-07:00,76.0
2026-07-16T18:55:12-07:00,77.0
2026-07-16T18:55:14-07:00,77.0
2026-07-16T18:55:15-07:00,77.0
2026-07-16T18:55:16-07:00,76.0
2026-07-16T18:55:17-07:00,77.0
2026-07-16T18:55:18-07:00,76.0
2026-07-16T18:55:19-07:00,77.0
2026-07-16T18:55:20-07:00,77.0
2026-07-16T18:55:21-07:00,77.0
2026-07-16T18:55:22-07:00,77.0
2026-07-16T18:55:23-07:00,77.0
2026-07-16T18:55:25-07:00,77.0
2026-07-16T18:55:26-07:00,77.0
2026-07-16T18:55:27-07:00,77.0
2026-07-16T18:55:28-07:00,78.0
2026-07-16T18:55:29-07:00,78.0
2026-07-16T18:55:30-07:00,78.0
2026-07-16T18:55:31-07:00,77.0
2026-07-16T18:55:32-07:00,77.0
2026-07-16T18:55:33-07:00,77.0
2026-07-16T18:55:35-07:00,77.0
2026-07-16T18:55:36-07:00,77.0
2026-07-16T18:55:37-07:00,77.0
2026-07-16T18:55:38-07:00,77.0
2026-07-16T18:55:39-07:00,77.0
2026-07-16T18:55:40-07:00,77.0
2026-07-16T18:55:41-07:00,77.0
2026-07-16T18:55:42-07:00,77.0
2026-07-16T18:55:43-07:00,76.0
2026-07-16T18:55:44-07:00,77.0
2026-07-16T18:55:46-07:00,77.0
2026-07-16T18:55:47-07:00,77.0
2026-07-16T18:55:48-07:00,77.0
2026-07-16T18:55:49-07:00,77.0
2026-07-16T18:55:50-07:00,76.0
2026-07-16T18:55:51-07:00,77.0
2026-07-16T18:55:52-07:00,77.0
2026-07-16T18:55:53-07:00,77.0
2026-07-16T18:55:54-07:00,77.0
2026-07-16T18:55:55-07:00,77.0
2026-07-16T18:55:57-07:00,76.0
2026-07-16T18:55:58-07:00,77.0
2026-07-16T18:55:59-07:00,76.0
2026-07-16T18:56:00-07:00,77.0
2026-07-16T18:56:01-07:00,77.0
2026-07-16T18:56:02-07:00,76.0
2026-07-16T18:56:03-07:00,77.0
2026-07-16T18:56:04-07:00,76.0
2026-07-16T18:56:05-07:00,65.0
2026-07-16T18:56:06-07:00,77.0
2026-07-16T18:56:08-07:00,77.0
2026-07-16T18:56:09-07:00,77.0
2026-07-16T18:56:10-07:00,77.0
2026-07-16T18:56:11-07:00,77.0
2026-07-16T18:56:12-07:00,76.0
2026-07-16T18:56:13-07:00,77.0
2026-07-16T18:56:14-07:00,76.0
2026-07-16T18:56:15-07:00,77.0
2026-07-16T18:56:16-07:00,77.0
2026-07-16T18:56:17-07:00,77.0
2026-07-16T18:56:19-07:00,77.0
2026-07-16T18:56:20-07:00,77.0
2026-07-16T18:56:21-07:00,77.0
2026-07-16T18:56:22-07:00,76.0
2026-07-16T18:56:23-07:00,77.0
2026-07-16T18:56:24-07:00,77.0
2026-07-16T18:56:25-07:00,77.0
2026-07-16T18:56:26-07:00,76.0
2026-07-16T18:56:27-07:00,76.0
2026-07-16T18:56:28-07:00,77.0
2026-07-16T18:56:30-07:00,76.0
2026-07-16T18:56:31-07:00,77.0
2026-07-16T18:56:32-07:00,76.0
2026-07-16T18:56:33-07:00,77.0
2026-07-16T18:56:34-07:00,76.0
2026-07-16T18:56:35-07:00,77.0
2026-07-16T18:56:36-07:00,77.0
2026-07-16T18:56:37-07:00,78.0
2026-07-16T18:56:38-07:00,77.0
2026-07-16T18:56:40-07:00,77.0
2026-07-16T18:56:41-07:00,77.0
2026-07-16T18:56:42-07:00,77.0
2026-07-16T18:56:43-07:00,77.0
2026-07-16T18:56:44-07:00,77.0
2026-07-16T18:56:45-07:00,77.0
2026-07-16T18:56:46-07:00,78.0
2026-07-16T18:56:47-07:00,77.0
2026-07-16T18:56:48-07:00,77.0
2026-07-16T18:56:49-07:00,77.0
2026-07-16T18:56:51-07:00,77.0
2026-07-16T18:56:52-07:00,77.0
2026-07-16T18:56:53-07:00,77.0
2026-07-16T18:56:54-07:00,77.0
2026-07-16T18:56:55-07:00,77.0
2026-07-16T18:56:56-07:00,77.0
2026-07-16T18:56:57-07:00,77.0
2026-07-16T18:56:58-07:00,76.0
2026-07-16T18:56:59-07:00,77.0
2026-07-16T18:57:00-07:00,76.0
2026-07-16T18:57:02-07:00,76.0
2026-07-16T18:57:03-07:00,77.0
2026-07-16T18:57:04-07:00,76.0
2026-07-16T18:57:05-07:00,76.0
2026-07-16T18:57:06-07:00,75.0
2026-07-16T18:57:07-07:00,76.0
2026-07-16T18:57:08-07:00,77.0
2026-07-16T18:57:09-07:00,77.0
2026-07-16T18:57:10-07:00,76.0
2026-07-16T18:57:11-07:00,77.0
2026-07-16T18:57:13-07:00,76.0
2026-07-16T18:57:14-07:00,77.0
2026-07-16T18:57:15-07:00,77.0
2026-07-16T18:57:16-07:00,74.0
2026-07-16T18:57:17-07:00,75.0
2026-07-16T18:57:18-07:00,76.0
2026-07-16T18:57:19-07:00,77.0
2026-07-16T18:57:20-07:00,76.0
2026-07-16T18:57:21-07:00,76.0
2026-07-16T18:57:23-07:00,76.0
2026-07-16T18:57:24-07:00,76.0
2026-07-16T18:57:25-07:00,76.0
2026-07-16T18:57:26-07:00,76.0
2026-07-16T18:57:27-07:00,76.0
2026-07-16T18:57:28-07:00,76.0
2026-07-16T18:57:29-07:00,76.0
