timestamp,phase,cpu_pct,load1,avg_mhz,pkg_temp_c,nvme_temp_c,mem_available_mib
2026-07-16T19:18:15-07:00,stress,100.00,4.17,2800.0,75.0,35.9,14616.1
2026-07-16T19:18:17-07:00,stress,100.00,4.16,2800.0,75.0,35.9,14616.9
2026-07-16T19:18:18-07:00,stress,100.00,4.16,2800.0,75.0,35.9,14616.4
2026-07-16T19:18:19-07:00,stress,100.00,4.16,2800.0,75.0,35.9,14616.9
2026-07-16T19:18:20-07:00,stress,100.00,4.16,2800.0,75.0,35.9,14616.9
2026-07-16T19:18:21-07:00,stress,100.00,4.16,2800.0,76.0,35.9,14616.9
2026-07-16T19:18:22-07:00,stress,100.00,4.30,2800.0,75.0,35.9,14616.4
2026-07-16T19:18:24-07:00,stress,100.00,4.30,2800.0,74.0,35.9,14617.0
2026-07-16T19:18:25-07:00,stress,100.00,4.30,2800.0,76.0,35.9,14617.0
2026-07-16T19:18:26-07:00,stress,100.00,4.30,2800.0,76.0,35.9,14616.3
2026-07-16T19:18:27-07:00,stress,100.00,4.28,2800.0,75.0,35.9,14616.6
2026-07-16T19:18:28-07:00,stress,100.00,4.28,2800.0,75.0,35.9,14616.5
2026-07-16T19:18:30-07:00,stress,100.00,4.28,2800.0,76.0,35.9,14616.6
2026-07-16T19:18:31-07:00,stress,100.00,4.28,2800.0,75.0,35.9,14616.3
2026-07-16T19:18:32-07:00,stress,100.00,4.26,2800.0,74.0,35.9,14616.4
2026-07-16T19:18:33-07:00,stress,100.00,4.26,2800.0,75.0,35.9,14615.8
2026-07-16T19:18:34-07:00,stress,100.00,4.26,2800.0,75.0,35.9,14616.3
2026-07-16T19:18:35-07:00,stress,100.00,4.26,2800.0,74.0,35.9,14616.8
2026-07-16T19:18:37-07:00,stress,100.00,4.24,2800.0,75.0,35.9,14616.3
2026-07-16T19:18:38-07:00,stress,100.00,4.24,2800.0,75.0,35.9,14616.8
2026-07-16T19:18:39-07:00,stress,100.00,4.24,2800.0,75.0,35.9,14616.8
2026-07-16T19:18:40-07:00,stress,100.00,4.24,2800.0,75.0,35.9,14616.3
2026-07-16T19:18:41-07:00,stress,100.00,4.24,2800.0,76.0,35.9,14615.4
2026-07-16T19:18:43-07:00,stress,100.00,4.30,2800.0,75.0,35.9,14615.7
2026-07-16T19:18:44-07:00,stress,100.00,4.30,2800.0,74.0,35.9,14615.6
2026-07-16T19:18:45-07:00,stress,100.00,4.30,2800.0,74.0,35.9,14615.1
2026-07-16T19:18:46-07:00,stress,100.00,4.30,2800.0,75.0,35.9,14615.6
2026-07-16T19:18:47-07:00,stress,100.00,4.27,2800.0,75.0,35.9,14615.6
2026-07-16T19:18:49-07:00,stress,100.00,4.27,2800.0,75.0,35.9,14615.6
2026-07-16T19:18:50-07:00,stress,100.00,4.27,2800.0,75.0,35.9,14616.2
2026-07-16T19:18:51-07:00,stress,100.00,4.27,2800.0,75.0,35.9,14617.2
2026-07-16T19:18:52-07:00,stress,100.00,4.49,2800.0,76.0,35.9,14616.4
2026-07-16T19:18:53-07:00,stress,100.00,4.49,2800.0,75.0,35.9,14616.6
2026-07-16T19:18:54-07:00,stress,100.00,4.49,2800.0,75.0,35.9,14615.6
2026-07-16T19:18:56-07:00,stress,100.00,4.49,2800.0,76.0,35.9,14615.1
2026-07-16T19:18:57-07:00,stress,100.00,4.45,2800.0,74.0,35.9,14615.6
2026-07-16T19:18:58-07:00,stress,100.00,4.45,2800.0,75.0,35.9,14615.7
2026-07-16T19:18:59-07:00,stress,100.00,4.45,2800.0,76.0,35.9,14615.5
2026-07-16T19:19:00-07:00,stress,100.00,4.45,2800.0,75.0,35.9,14615.1
2026-07-16T19:19:02-07:00,stress,100.00,4.42,2800.0,75.0,35.9,14615.3
2026-07-16T19:19:03-07:00,stress,100.00,4.42,2800.0,76.0,35.9,14614.6
2026-07-16T19:19:04-07:00,stress,100.00,4.42,2800.0,76.0,35.9,14615.1
2026-07-16T19:19:05-07:00,stress,100.00,4.42,2800.0,76.0,35.9,14614.8
2026-07-16T19:19:06-07:00,stress,100.00,4.42,2800.0,75.0,35.9,14614.6
2026-07-16T19:19:08-07:00,stress,100.00,4.46,2800.0,75.0,35.9,14614.1
2026-07-16T19:19:09-07:00,stress,100.00,4.46,2800.0,74.0,35.9,14614.5
2026-07-16T19:19:10-07:00,stress,100.00,4.46,2800.0,75.0,35.9,14615.0
2026-07-16T19:19:11-07:00,stress,100.00,4.46,2800.0,75.0,35.9,14615.0
2026-07-16T19:19:12-07:00,stress,100.00,4.43,2800.0,76.0,35.9,14615.6
2026-07-16T19:19:13-07:00,stress,100.00,4.43,2800.0,75.0,35.9,14615.2
2026-07-16T19:19:15-07:00,stress,100.00,4.43,2800.0,75.0,35.9,14614.6
2026-07-16T19:19:16-07:00,stress,100.00,4.43,2800.0,75.0,35.9,14615.0
2026-07-16T19:19:17-07:00,stress,100.00,4.39,2800.0,74.0,35.9,14614.9
2026-07-16T19:19:18-07:00,stress,100.00,4.39,2800.0,74.0,35.9,14614.5
2026-07-16T19:19:19-07:00,stress,100.00,4.39,2800.0,76.0,35.9,14614.6
2026-07-16T19:19:21-07:00,stress,100.00,4.39,2800.0,76.0,35.9,14614.5
2026-07-16T19:19:22-07:00,stress,100.00,4.36,2800.0,75.0,35.9,14614.0
2026-07-16T19:19:23-07:00,stress,100.00,4.36,2800.0,75.0,35.9,14614.2
2026-07-16T19:19:24-07:00,stress,100.00,4.36,2800.0,75.0,35.9,14614.3
2026-07-16T19:19:25-07:00,stress,100.00,4.36,2800.0,75.0,35.9,14613.8
2026-07-16T19:19:27-07:00,stress,100.00,4.36,2800.0,75.0,35.9,14613.7
2026-07-16T19:19:28-07:00,stress,100.00,4.33,2800.0,75.0,35.9,14613.5
2026-07-16T19:19:29-07:00,stress,100.00,4.33,2800.0,75.0,35.9,14613.0
2026-07-16T19:19:30-07:00,stress,100.00,4.33,2800.0,75.0,35.9,14612.0
2026-07-16T19:19:31-07:00,stress,100.00,4.33,2800.0,75.0,35.9,14612.2
2026-07-16T19:19:32-07:00,stress,100.00,4.30,2800.0,75.0,35.9,14611.7
2026-07-16T19:19:34-07:00,stress,100.00,4.30,2800.0,76.0,35.9,14611.2
2026-07-16T19:19:35-07:00,stress,100.00,4.30,2800.0,75.0,35.9,14610.9
2026-07-16T19:19:36-07:00,stress,100.00,4.30,2800.0,75.0,35.9,14611.5
2026-07-16T19:19:37-07:00,stress,100.00,4.44,2800.0,76.0,35.9,14610.8
2026-07-16T19:19:38-07:00,stress,100.00,4.44,2800.0,75.0,35.9,14611.6
2026-07-16T19:19:40-07:00,stress,100.00,4.44,2800.0,75.0,35.9,14611.6
2026-07-16T19:19:41-07:00,stress,100.00,4.44,2800.0,74.0,35.9,14611.1
2026-07-16T19:19:42-07:00,stress,100.00,4.73,2800.0,74.0,35.9,14611.6
2026-07-16T19:19:43-07:00,stress,100.00,4.73,2800.0,76.0,35.9,14611.4
2026-07-16T19:19:45-07:00,stress,100.00,4.73,2800.0,76.0,35.9,14610.9
2026-07-16T19:19:46-07:00,stress,100.00,4.73,2800.0,75.0,35.9,14610.4
2026-07-16T19:19:47-07:00,stress,100.00,4.67,2800.0,75.0,35.9,14610.9
2026-07-16T19:19:48-07:00,stress,100.00,4.67,2800.0,75.0,35.9,14611.0
2026-07-16T19:19:49-07:00,stress,100.00,4.67,2800.0,74.0,35.9,14611.4
2026-07-16T19:19:50-07:00,stress,100.00,4.67,2800.0,75.0,35.9,14612.3
2026-07-16T19:19:52-07:00,stress,100.00,4.61,2800.0,75.0,35.9,14612.1
2026-07-16T19:19:53-07:00,stress,100.00,4.61,2800.0,74.0,35.9,14611.5
2026-07-16T19:19:54-07:00,stress,100.00,4.61,2800.0,75.0,35.9,14612.5
2026-07-16T19:19:55-07:00,stress,100.00,4.61,2800.0,75.0,35.9,14610.9
2026-07-16T19:19:56-07:00,stress,100.00,4.61,2800.0,75.0,35.9,14609.6
2026-07-16T19:19:58-07:00,stress,100.00,4.64,2800.0,75.0,35.9,14610.2
2026-07-16T19:19:59-07:00,stress,100.00,4.64,2800.0,75.0,35.9,14609.9
2026-07-16T19:20:00-07:00,stress,100.00,4.64,2800.0,74.0,35.9,14609.3
2026-07-16T19:20:01-07:00,stress,100.00,4.64,2800.0,75.0,35.9,14614.3
2026-07-16T19:20:02-07:00,stress,100.00,4.59,2800.0,75.0,35.9,14614.7
2026-07-16T19:20:03-07:00,stress,100.00,4.59,2800.0,76.0,35.9,14613.2
2026-07-16T19:20:05-07:00,stress,100.00,4.59,2800.0,75.0,35.9,14613.2
2026-07-16T19:20:06-07:00,stress,100.00,4.59,2800.0,75.0,35.9,14613.7
2026-07-16T19:20:07-07:00,stress,100.00,4.55,2800.0,76.0,35.9,14613.2
2026-07-16T19:20:08-07:00,stress,100.00,4.55,2800.0,75.0,35.9,14613.9
2026-07-16T19:20:09-07:00,stress,100.00,4.55,2800.0,76.0,35.9,14613.9
2026-07-16T19:20:11-07:00,stress,100.00,4.55,2800.0,75.0,35.9,14613.4
2026-07-16T19:20:12-07:00,stress,100.00,4.50,2800.0,75.0,35.9,14613.9
2026-07-16T19:20:13-07:00,stress,100.00,4.50,2800.0,75.0,35.9,14613.9
2026-07-16T19:20:14-07:00,stress,100.00,4.50,2800.0,76.0,35.9,14613.6
2026-07-16T19:20:15-07:00,stress,100.00,4.50,2800.0,75.0,35.9,14613.9
2026-07-16T19:20:17-07:00,stress,100.00,4.50,2800.0,75.0,35.9,14614.4
2026-07-16T19:20:18-07:00,stress,100.00,4.54,2800.0,76.0,35.9,14614.4
2026-07-16T19:20:19-07:00,stress,100.00,4.54,2800.0,75.0,35.9,14613.9
2026-07-16T19:20:20-07:00,stress,100.00,4.54,2800.0,75.0,35.9,14614.4
2026-07-16T19:20:21-07:00,stress,100.00,4.54,2800.0,76.0,35.9,14614.4
2026-07-16T19:20:22-07:00,stress,100.00,4.50,2800.0,75.0,35.9,14613.9
2026-07-16T19:20:24-07:00,stress,100.00,4.50,2800.0,76.0,35.9,14614.4
2026-07-16T19:20:25-07:00,stress,100.00,4.50,2800.0,76.0,35.9,14614.4
2026-07-16T19:20:26-07:00,stress,100.00,4.50,2800.0,75.0,35.9,14614.1
2026-07-16T19:20:27-07:00,stress,100.00,4.46,2800.0,75.0,35.9,14614.5
2026-07-16T19:20:28-07:00,stress,100.00,4.46,2800.0,75.0,35.9,14615.2
2026-07-16T19:20:29-07:00,stress,100.00,4.46,2800.0,76.0,35.9,14614.7
2026-07-16T19:20:31-07:00,stress,100.00,4.46,2800.0,74.0,35.9,14614.4
2026-07-16T19:20:32-07:00,stress,100.00,4.42,2800.0,75.0,35.9,14614.6
2026-07-16T19:20:33-07:00,stress,100.00,4.42,2800.0,75.0,35.9,14614.2
2026-07-16T19:20:34-07:00,stress,100.00,4.42,2800.0,75.0,35.9,14613.1
2026-07-16T19:20:35-07:00,stress,100.00,4.42,2800.0,75.0,35.9,14613.5
2026-07-16T19:20:37-07:00,stress,100.00,4.42,2800.0,74.0,35.9,14613.4
2026-07-16T19:20:38-07:00,stress,100.00,4.47,2800.0,75.0,35.9,14612.7
2026-07-16T19:20:39-07:00,stress,100.00,4.47,2800.0,75.0,35.9,14612.9
2026-07-16T19:20:40-07:00,stress,100.00,4.47,2800.0,75.0,35.9,14612.7
2026-07-16T19:20:41-07:00,stress,100.00,4.47,2800.0,75.0,35.9,14612.2
2026-07-16T19:20:42-07:00,stress,100.00,4.43,2800.0,75.0,35.9,14612.7
2026-07-16T19:20:44-07:00,stress,100.00,4.43,2800.0,76.0,35.9,14612.5
2026-07-16T19:20:45-07:00,stress,100.00,4.43,2800.0,74.0,35.9,14611.9
2026-07-16T19:20:46-07:00,stress,100.00,4.43,2800.0,75.0,35.9,14612.4
2026-07-16T19:20:47-07:00,stress,100.00,4.39,2800.0,74.0,35.9,14612.4
2026-07-16T19:20:48-07:00,stress,100.00,4.39,2800.0,74.0,35.9,14611.9
2026-07-16T19:20:49-07:00,stress,100.00,4.39,2800.0,76.0,35.9,14611.9
2026-07-16T19:20:51-07:00,stress,100.00,4.39,2800.0,77.0,35.9,14611.6
2026-07-16T19:20:52-07:00,stress,100.00,4.36,2800.0,74.0,35.9,14613.1
2026-07-16T19:20:53-07:00,stress,100.00,4.36,2800.0,75.0,35.9,14613.3
2026-07-16T19:20:54-07:00,stress,100.00,4.36,2800.0,76.0,35.9,14614.0
2026-07-16T19:20:55-07:00,stress,100.00,4.36,2800.0,76.0,35.9,14614.1
2026-07-16T19:20:57-07:00,stress,100.00,4.33,2800.0,76.0,35.9,14613.6
2026-07-16T19:20:58-07:00,stress,100.00,4.33,2800.0,75.0,35.9,14614.0
2026-07-16T19:20:59-07:00,stress,100.00,4.33,2800.0,76.0,35.9,14614.4
2026-07-16T19:21:00-07:00,stress,100.00,4.33,2800.0,75.0,35.9,14613.9
2026-07-16T19:21:01-07:00,stress,100.00,4.33,2800.0,74.0,35.9,14614.4
2026-07-16T19:21:03-07:00,stress,100.00,4.31,2800.0,75.0,35.9,14614.4
2026-07-16T19:21:04-07:00,stress,100.00,4.31,2800.0,76.0,35.9,14613.9
2026-07-16T19:21:05-07:00,stress,100.00,4.31,2800.0,75.0,35.9,14614.2
2026-07-16T19:21:06-07:00,stress,100.00,4.31,2800.0,75.0,35.9,14613.8
2026-07-16T19:21:07-07:00,stress,100.00,4.28,2800.0,74.0,35.9,14613.1
2026-07-16T19:21:08-07:00,stress,100.00,4.28,2800.0,75.0,35.9,14613.6
2026-07-16T19:21:10-07:00,stress,100.00,4.28,2800.0,75.0,35.9,14614.8
2026-07-16T19:21:11-07:00,stress,100.00,4.28,2800.0,75.0,35.9,14614.1
2026-07-16T19:21:12-07:00,stress,100.00,4.26,2800.0,74.0,35.9,14614.1
2026-07-16T19:21:13-07:00,stress,100.00,4.26,2800.0,76.0,35.9,14613.8
2026-07-16T19:21:14-07:00,stress,100.00,4.26,2800.0,75.0,35.9,14613.3
2026-07-16T19:21:16-07:00,stress,100.00,4.26,2800.0,75.0,35.9,14613.3
2026-07-16T19:21:17-07:00,stress,100.00,4.24,2800.0,75.0,35.9,14613.8
2026-07-16T19:21:18-07:00,stress,100.00,4.24,2800.0,75.0,35.9,14613.4
2026-07-16T19:21:19-07:00,stress,100.00,4.24,2800.0,76.0,35.9,14612.6
2026-07-16T19:21:20-07:00,stress,100.00,4.24,2800.0,74.0,35.9,14613.2
2026-07-16T19:21:22-07:00,stress,100.00,4.24,2800.0,75.0,35.9,14612.7
2026-07-16T19:21:23-07:00,stress,100.00,4.38,2800.0,75.0,35.9,14612.7
2026-07-16T19:21:24-07:00,stress,100.00,4.38,2800.0,75.0,35.9,14613.9
2026-07-16T19:21:25-07:00,stress,100.00,4.38,2800.0,75.0,35.9,14614.6
2026-07-16T19:21:26-07:00,stress,100.00,4.38,2800.0,75.0,35.9,14614.2
2026-07-16T19:21:28-07:00,stress,100.00,4.35,2800.0,74.0,35.9,14614.7
2026-07-16T19:21:29-07:00,stress,100.00,4.35,2800.0,74.0,35.9,14614.7
2026-07-16T19:21:30-07:00,stress,100.00,4.35,2800.0,75.0,35.9,14615.2
2026-07-16T19:21:31-07:00,stress,100.00,4.35,2800.0,75.0,35.9,14616.1
2026-07-16T19:21:32-07:00,stress,100.00,4.32,2800.0,74.0,35.9,14616.7
2026-07-16T19:21:33-07:00,stress,100.00,4.32,2800.0,75.0,35.9,14617.5
2026-07-16T19:21:35-07:00,stress,100.00,4.32,2800.0,75.0,35.9,14617.5
2026-07-16T19:21:36-07:00,stress,100.00,4.32,2800.0,75.0,35.9,14618.1
2026-07-16T19:21:37-07:00,stress,100.00,4.45,2800.0,74.0,35.9,14617.5
2026-07-16T19:21:38-07:00,stress,100.00,4.45,2800.0,75.0,35.9,14618.1
2026-07-16T19:21:39-07:00,stress,100.00,4.45,2800.0,75.0,35.9,14618.7
2026-07-16T19:21:41-07:00,stress,100.00,4.45,2800.0,75.0,35.9,14618.7
2026-07-16T19:21:42-07:00,stress,100.00,4.42,2800.0,74.0,35.9,14618.0
2026-07-16T19:21:43-07:00,stress,100.00,4.42,2800.0,75.0,35.9,14618.4
2026-07-16T19:21:44-07:00,stress,100.00,4.42,2800.0,74.0,35.9,14618.4
2026-07-16T19:21:45-07:00,stress,100.00,4.42,2800.0,75.0,35.9,14617.7
2026-07-16T19:21:47-07:00,stress,99.75,4.42,2800.0,75.0,35.9,14617.5
2026-07-16T19:21:48-07:00,stress,100.00,4.71,2800.0,74.0,35.9,14616.9
2026-07-16T19:21:49-07:00,stress,100.00,4.71,2800.0,74.0,35.9,14616.0
2026-07-16T19:21:50-07:00,stress,100.00,4.71,2800.0,74.0,35.9,14616.5
2026-07-16T19:21:51-07:00,stress,100.00,4.71,2800.0,74.0,35.9,14616.5
2026-07-16T19:21:52-07:00,stress,100.00,4.65,2800.0,75.0,35.9,14616.0
2026-07-16T19:21:54-07:00,stress,100.00,4.65,2800.0,76.0,35.9,14616.0
2026-07-16T19:21:55-07:00,stress,100.00,4.65,2800.0,75.0,35.9,14616.4
2026-07-16T19:21:56-07:00,stress,100.00,4.65,2800.0,75.0,35.9,14615.9
2026-07-16T19:21:57-07:00,stress,100.00,4.60,2800.0,75.0,35.9,14615.9
2026-07-16T19:21:58-07:00,stress,100.00,4.60,2800.0,74.0,35.9,14616.4
2026-07-16T19:22:00-07:00,stress,100.00,4.60,2800.0,74.0,35.9,14611.9
2026-07-16T19:22:01-07:00,stress,100.00,4.60,2800.0,74.0,35.9,14611.4
2026-07-16T19:22:02-07:00,stress,100.00,4.55,2800.0,75.0,35.9,14612.1
2026-07-16T19:22:03-07:00,stress,100.00,4.55,2800.0,74.0,35.9,14612.0
2026-07-16T19:22:04-07:00,stress,100.00,4.55,2800.0,74.0,35.9,14611.5
2026-07-16T19:22:05-07:00,stress,100.00,4.55,2800.0,75.0,35.9,14612.0
2026-07-16T19:22:07-07:00,stress,99.75,4.55,2800.0,74.0,35.9,14612.0
2026-07-16T19:22:08-07:00,stress,100.00,4.50,2800.0,74.0,35.9,14611.2
2026-07-16T19:22:09-07:00,stress,100.00,4.50,2800.0,74.0,35.9,14611.9
2026-07-16T19:22:10-07:00,stress,100.00,4.50,2800.0,75.0,35.9,14612.0
2026-07-16T19:22:11-07:00,stress,100.00,4.50,2800.0,74.0,35.9,14611.7
2026-07-16T19:22:13-07:00,stress,100.00,4.46,2800.0,75.0,35.9,14611.7
2026-07-16T19:22:14-07:00,stress,100.00,4.46,2800.0,75.0,35.9,14612.2
2026-07-16T19:22:15-07:00,stress,100.00,4.46,2800.0,74.0,35.9,14612.4
2026-07-16T19:22:16-07:00,stress,100.00,4.46,2800.0,75.0,35.9,14613.7
2026-07-16T19:22:17-07:00,stress,100.00,4.43,2800.0,75.0,35.9,14613.7
2026-07-16T19:22:19-07:00,stress,100.00,4.43,2800.0,75.0,35.9,14613.2
2026-07-16T19:22:20-07:00,stress,100.00,4.43,2800.0,74.0,35.9,14613.7
2026-07-16T19:22:21-07:00,stress,100.00,4.43,2800.0,74.0,35.9,14613.5
2026-07-16T19:22:22-07:00,stress,100.00,4.55,2800.0,74.0,35.9,14613.3
2026-07-16T19:22:23-07:00,stress,100.00,4.55,2800.0,74.0,35.9,14613.3
2026-07-16T19:22:24-07:00,stress,100.00,4.55,2800.0,75.0,35.9,14613.6
2026-07-16T19:22:26-07:00,stress,100.00,4.55,2800.0,74.0,35.9,14613.5
2026-07-16T19:22:27-07:00,stress,100.00,4.59,2800.0,76.0,35.9,14613.0
2026-07-16T19:22:28-07:00,stress,100.00,4.59,2800.0,75.0,35.9,14613.7
2026-07-16T19:22:29-07:00,stress,100.00,4.59,2800.0,76.0,35.9,14613.6
2026-07-16T19:22:30-07:00,stress,100.00,4.59,2800.0,75.0,35.9,14612.8
2026-07-16T19:22:32-07:00,stress,100.00,4.59,2800.0,74.0,35.9,14613.1
2026-07-16T19:22:33-07:00,stress,100.00,4.62,2800.0,76.0,35.9,14613.1
2026-07-16T19:22:34-07:00,stress,100.00,4.62,2800.0,75.0,35.9,14612.6
2026-07-16T19:22:35-07:00,stress,100.00,4.62,2800.0,75.0,35.9,14612.8
2026-07-16T19:22:36-07:00,stress,100.00,4.62,2800.0,75.0,35.9,14612.7
2026-07-16T19:22:38-07:00,stress,100.00,4.57,2800.0,75.0,35.9,14611.9
2026-07-16T19:22:39-07:00,stress,100.00,4.57,2800.0,75.0,35.9,14611.9
2026-07-16T19:22:40-07:00,stress,100.00,4.57,2800.0,75.0,35.9,14613.1
2026-07-16T19:22:41-07:00,stress,100.00,4.57,2800.0,75.0,35.9,14613.3
2026-07-16T19:22:42-07:00,stress,100.00,4.53,2800.0,74.0,35.9,14613.3
2026-07-16T19:22:43-07:00,stress,100.00,4.53,2800.0,74.0,35.9,14613.8
2026-07-16T19:22:45-07:00,stress,100.00,4.53,2800.0,75.0,35.9,14613.3
2026-07-16T19:22:46-07:00,stress,100.00,4.53,2800.0,75.0,35.9,14612.3
2026-07-16T19:22:47-07:00,stress,100.00,4.48,2800.0,76.0,35.9,14613.1
2026-07-16T19:22:48-07:00,stress,100.00,4.48,2800.0,75.0,35.9,14612.9
2026-07-16T19:22:49-07:00,stress,100.00,4.48,2800.0,75.0,35.9,14612.1
2026-07-16T19:22:51-07:00,stress,100.00,4.48,2800.0,75.0,35.9,14612.2
2026-07-16T19:22:52-07:00,stress,100.00,4.44,2800.0,74.0,35.9,14610.7
2026-07-16T19:22:53-07:00,stress,100.00,4.44,2800.0,75.0,35.9,14609.7
2026-07-16T19:22:54-07:00,stress,100.00,4.44,2800.0,74.0,35.9,14610.3
2026-07-16T19:22:55-07:00,stress,100.00,4.44,2800.0,74.0,35.9,14610.4
2026-07-16T19:22:56-07:00,stress,100.00,4.44,2800.0,75.0,35.9,14610.1
2026-07-16T19:22:58-07:00,stress,100.00,4.41,2800.0,75.0,35.9,14610.5
2026-07-16T19:22:59-07:00,stress,100.00,4.41,2800.0,75.0,35.9,14611.1
2026-07-16T19:23:00-07:00,stress,100.00,4.41,2800.0,75.0,35.9,14610.9
2026-07-16T19:23:01-07:00,stress,100.00,4.41,2800.0,75.0,35.9,14611.7
2026-07-16T19:23:02-07:00,stress,100.00,4.38,2800.0,75.0,35.9,14612.3
2026-07-16T19:23:04-07:00,stress,100.00,4.38,2800.0,75.0,35.9,14612.3
2026-07-16T19:23:05-07:00,stress,100.00,4.38,2800.0,75.0,35.9,14611.9
2026-07-16T19:23:06-07:00,stress,100.00,4.38,2800.0,75.0,35.9,14612.2
2026-07-16T19:23:07-07:00,stress,100.00,4.51,2800.0,74.0,35.9,14612.0
2026-07-16T19:23:08-07:00,stress,100.00,4.51,2800.0,75.0,35.9,14611.4
2026-07-16T19:23:09-07:00,stress,100.00,4.51,2800.0,74.0,35.9,14611.9
2026-07-16T19:23:11-07:00,stress,100.00,4.51,2800.0,75.0,35.9,14611.9
2026-07-16T19:23:12-07:00,stress,100.00,4.47,2800.0,75.0,35.9,14611.4
2026-07-16T19:23:13-07:00,stress,100.00,4.47,2800.0,75.0,35.9,14611.9
2026-07-16T19:23:14-07:00,stress,100.00,4.47,2800.0,76.0,35.9,14611.9
2026-07-16T19:23:15-07:00,stress,100.00,4.47,2800.0,75.0,35.9,14611.4
2026-07-16T19:23:17-07:00,stress,100.00,4.47,2800.0,74.0,35.9,14611.4
2026-07-16T19:23:18-07:00,stress,100.00,4.51,2800.0,75.0,35.9,14611.9
2026-07-16T19:23:19-07:00,stress,100.00,4.51,2800.0,76.0,35.9,14611.5
2026-07-16T19:23:20-07:00,stress,100.00,4.51,2800.0,74.0,35.9,14611.8
2026-07-16T19:23:21-07:00,stress,100.00,4.51,2800.0,75.0,35.9,14611.9
2026-07-16T19:23:22-07:00,stress,100.00,4.47,2800.0,75.0,35.9,14611.4
2026-07-16T19:23:24-07:00,stress,100.00,4.47,2800.0,76.0,35.9,14611.4
2026-07-16T19:23:25-07:00,stress,100.00,4.47,2800.0,75.0,35.9,14612.1
2026-07-16T19:23:26-07:00,stress,100.00,4.47,2800.0,75.0,35.9,14612.1
2026-07-16T19:23:27-07:00,stress,100.00,4.43,2800.0,74.0,35.9,14615.2
2026-07-16T19:23:28-07:00,stress,100.00,4.43,2800.0,74.0,35.9,14615.7
2026-07-16T19:23:30-07:00,stress,100.00,4.43,2800.0,74.0,35.9,14615.8
2026-07-16T19:23:31-07:00,stress,100.00,4.43,2800.0,75.0,35.9,14615.4
2026-07-16T19:23:32-07:00,stress,100.00,4.39,2800.0,74.0,35.9,14615.3
2026-07-16T19:23:33-07:00,stress,100.00,4.39,2800.0,73.0,35.9,14616.0
2026-07-16T19:23:34-07:00,stress,100.00,4.39,2800.0,74.0,35.9,14615.3
2026-07-16T19:23:36-07:00,stress,100.00,4.39,2800.0,75.0,35.9,14615.4
2026-07-16T19:23:37-07:00,stress,100.00,4.39,2800.0,74.0,35.9,14615.2
2026-07-16T19:23:38-07:00,stress,100.00,4.60,2800.0,75.0,35.9,14614.3
2026-07-16T19:23:39-07:00,stress,100.00,4.60,2800.0,75.0,35.9,14614.5
2026-07-16T19:23:40-07:00,stress,100.00,4.60,2800.0,75.0,35.9,14614.5
2026-07-16T19:23:41-07:00,stress,100.00,4.60,2800.0,75.0,35.9,14613.5
2026-07-16T19:23:43-07:00,stress,100.00,4.56,2800.0,76.0,35.9,14613.5
2026-07-16T19:23:44-07:00,stress,100.00,4.56,2800.0,75.0,35.9,14614.0
2026-07-16T19:23:45-07:00,stress,100.00,4.56,2800.0,75.0,35.9,14614.6
2026-07-16T19:23:46-07:00,stress,100.00,4.56,2800.0,74.0,35.9,14614.9
2026-07-16T19:23:47-07:00,stress,100.00,4.51,2800.0,75.0,35.9,14615.4
2026-07-16T19:23:48-07:00,stress,100.00,4.51,2800.0,75.0,35.9,14615.4
2026-07-16T19:23:50-07:00,stress,100.00,4.51,2800.0,75.0,35.9,14614.9
2026-07-16T19:23:51-07:00,stress,100.00,4.51,2800.0,75.0,35.9,14615.4
2026-07-16T19:23:52-07:00,stress,100.00,4.47,2800.0,74.0,35.9,14615.4
2026-07-16T19:23:53-07:00,stress,100.00,4.47,2800.0,74.0,35.9,14614.7
2026-07-16T19:23:54-07:00,stress,100.00,4.47,2800.0,75.0,35.9,14615.2
2026-07-16T19:23:56-07:00,stress,100.00,4.47,2800.0,75.0,35.9,14615.2
2026-07-16T19:23:57-07:00,stress,100.00,4.47,2800.0,74.0,35.9,14614.7
2026-07-16T19:23:58-07:00,stress,100.00,4.59,2800.0,75.0,35.9,14615.0
2026-07-16T19:23:59-07:00,stress,100.00,4.59,2800.0,75.0,35.9,14615.0
2026-07-16T19:24:00-07:00,stress,100.00,4.59,2800.0,75.0,35.9,14614.3
2026-07-16T19:24:02-07:00,stress,100.00,4.59,2800.0,75.0,35.9,14613.7
2026-07-16T19:24:03-07:00,stress,100.00,4.54,2800.0,74.0,35.9,14614.2
2026-07-16T19:24:04-07:00,stress,100.00,4.54,2800.0,75.0,35.9,14613.7
2026-07-16T19:24:05-07:00,stress,100.00,4.54,2800.0,74.0,35.9,14613.6
2026-07-16T19:24:06-07:00,stress,100.00,4.54,2800.0,75.0,35.9,14613.1
2026-07-16T19:24:07-07:00,stress,100.00,4.50,2800.0,75.0,35.9,14613.2
2026-07-16T19:24:09-07:00,stress,100.00,4.50,2800.0,75.0,35.9,14612.9
2026-07-16T19:24:10-07:00,stress,100.00,4.50,2800.0,75.0,35.9,14613.9
2026-07-16T19:24:11-07:00,stress,100.00,4.50,2800.0,74.0,35.9,14614.2
2026-07-16T19:24:12-07:00,stress,100.00,4.46,2800.0,75.0,35.9,14614.8
2026-07-16T19:24:13-07:00,stress,100.00,4.46,2800.0,75.0,35.9,14615.1
